#'chr'	'start'	'end'	'D1535_D1480C05_cutran_zygotes_H3K27me3_1'	'D1535_D1480C06_cutran_zygotes_H3K27me3_2'	'L548_Zygote_4_rH3K27me3'	'L548_Zygote_5_rH3K27me3'	'SRR22286430_FGO_H3K27Ac_1'	'SRR22286444_FGO_H3K27Ac_2'	'L548_Zygote_4_rH3K27me3_pA_Cell1'	'L548_Zygote_4_rH3K27me3_pA_Cell2'	'L548_Zygote_4_rH3K27me3_pA_Cell3'	'L548_Zygote_4_rH3K27me3_pA_Cell4'	'L548_Zygote_5_rH3K27me3_pA_Cell1'	'L548_Zygote_5_rH3K27me3_pA_Cell3'	'L548_Zygote_5_rH3K27me3_pA_Cell4'	'L548_Zygote_5_rH3K27me3_pA_Cell5'	'L548_Zygote_5_rH3K27me3_pA_Cell6'	'L548_Zygote_5_rH3K27me3_pA_Cell7'	'L548_Zygote_5_rH3K27me3_pA_Cell8'
chr2	139000000	139500000	0.07666137206726074	0.06780228622424603	0.1030126010245789	0.037299403345098354	0.04691452861504805	0.07419844640442262	0.0	0.31690516551489467	0.07852718868255615	0.0	0.03189553483091932	0.06442884765625	0.0	0.0	0.0	0.05417570703125	0.0
chr2	139500000	140000000	0.03200407508277893	0.03253271479871869	0.0610033655603121	0.0817437022057892	0.08065010406253212	0.1099208959297272	0.0788436015625	0.12849186335594456	0.017450498390197754	0.0	0.06021318643045095	0.115971953125	0.029993938796631137	0.0	0.032476	0.11831173251198322	0.1011122444152832
chr2	140000000	140500000	0.02368648593826294	0.026164309850841762	0.034423232310419494	0.06998811619820032	0.07298794802374589	0.09988851713626357	0.04353441259398497	0.0874890703125	0.0	0.0	0.13489237639487972	0.112750490234375	0.0526251912724234	0.0	0.0	0.06505227530051677	0.08426020431518555
chr2	140500000	141000000	0.03141387723960876	0.03541660826289654	0.008677679798955503	0.009030374467104219	0.07769013042570415	0.10745472719059221	0.022168587406015038	0.0	0.0	0.0	0.0	0.0	0.019306760555945473	0.0	0.0	0.0	0.0
chr2	141000000	141500000	0.04056737446441651	0.04125590739506483	0.00979566015625	0.010153400390625	0.07358411868286133	0.11560362045637383	0.0	0.0	0.04362620906829834	0.0	0.006787787094216807	0.03865730859375	0.0	0.0	0.0	0.015555819956748053	0.0
chr2	141500000	142000000	0.09234221512680052	0.07676703955203294	0.11520962968175551	0.3167810281545227	0.023069587729805396	0.028592040521001245	0.0	0.0	0.0	0.5072325981140137	0.7529316435588438	0.14668718687980595	0.28794422381756757	0.0	0.18726904057935334	0.31372066631637585	0.0
chr2	142000000	142500000	0.0754359202911377	0.07363577583611011	0.029766233111213233	0.1747838384557768	0.04542280820123773	0.05604356223591264	0.0	0.0	0.02617570743560791	0.1596844009399414	0.39918099122193945	0.24632886976081905	0.24314325274493243	0.0	0.05954837348314664	0.18330899810187612	0.05055611343383789
chr2	142500000	143000000	0.030613959982299807	0.03190029564940929	0.00979566015625	0.002230659778231359	0.09132318639333625	0.10718202282273626	0.0	0.03526620481254427	0.0	0.0	0.0	0.0	0.0	0.0	0.013756861316264565	0.0	0.0
chr2	143000000	143500000	0.1380725089126587	0.13595443476307392	0.45686682838350184	0.264627801385474	0.021325410134365685	0.025983791101731452	0.39772864702378935	0.3417309179189536	0.5235145929336548	0.6387373630523682	0.40023896875	0.3100923152229561	0.1483145998190367	0.0	0.3983560183471299	0.18431269720828342	0.2780586814880371
chr2	143500000	144000000	0.15091466791992186	0.13922851713818313	0.18768776731962314	0.3743991424866928	0.02267386443589863	0.01985682149484933	0.09504386860121067	0.32884293342776205	0.08725242900848389	0.3381552017211914	0.13170985211748545	0.4135856149548642	0.4576679370264025	0.0	0.5571679815464466	0.4459276286605003	0.10953828735351563
chr2	144000000	144500000	0.04150098461456299	0.04039278548663855	0.18385406777493607	0.2031957697295368	0.06837884322437487	0.08243918216811032	0.2956635	0.33981517568165726	0.061076708030700685	0.0	0.20281819085126454	0.23309064990030468	0.010937334248310811	0.0	0.21933993566515878	0.1990645569437163	0.28648472366333005
chr2	144500000	145000000	0.020413235822677612	0.02866432876366377	0.07083316171725144	0.03495027181278751	0.06453506225666247	0.08500142714608433	0.0	0.09170241269033287	0.061076708030700685	0.0	0.09173688770354356	0.07508572033067917	0.0	0.0	0.0	0.0	0.05055611343383789
chr2	145000000	145500000	0.030258120425033574	0.03616080902764201	0.03088389305672804	0.039452875420120166	0.07731404325625771	0.09422424440158705	0.0	0.0656168046875	0.04362620906829834	0.0	0.1417699197202547	0.05040541547864111	0.0	0.0	0.0	0.0	0.0
chr2	145500000	146000000	0.01753956877479553	0.025085815880864858	0.09556500688682615	0.0415136401777531	0.06853789343663266	0.07589553503004326	0.17138332269270548	0.06869419125132789	0.200680597114563	0.0	0.011415512888701702	0.054909686456304715	0.0719054076983013	0.0	0.136399078125	0.0	0.0
chr2	146000000	146500000	0.03675844991970062	0.04231776951989531	0.19443729795942769	0.10994314780408383	0.059964710860402955	0.08084866183195918	0.2819674351197945	0.19200710933626947	0.061076708030700685	0.14089800071716307	0.22369403448309583	0.09986478125	0.046114053239198705	0.0	0.1558845625	0.0750125078125	0.03370409469604492
chr2	146500000	147000000	0.03416672917995453	0.04059922400394082	0.04547155697983061	0.08815743812295103	0.07418271661055716	0.09949030242111023	0.0	0.13299948847490262	0.0	0.04696599960327148	0.11322689830580301	0.10952908203125	0.0626323455298939	0.0	0.077942328125	0.03750625390625	0.24435455169677733
chr2	147000000	147500000	0.11955777535629272	0.11166851340591907	0.31305286569580704	0.5920224023922201	0.04356670225374322	0.04707625625659759	0.0985545	0.50690368148017	0.3751854751586914	0.33815520095825197	0.5104339315988992	0.46687054498461594	0.9500428574211316	0.0	0.5850922111080338	0.20808337557458623	1.0785303985595702
chr2	147500000	148000000	0.12782316988220213	0.12351159230208397	0.38635752102294296	0.38950904413643894	0.022027279800314648	0.02402176107499686	0.4065270880418669	0.43360373258233	0.4449873851776123	0.19725720138549804	0.26375622350282696	0.45236469517596006	0.5505157665142034	3.0120507629394533	0.374653333330769	0.28245165321674653	0.5392653011322022
chr2	148000000	148500000	0.14373768667755127	0.13431245229971409	0.25925594359477405	0.5642134503192417	0.02022298811782034	0.021260767682362753	0.24497802141882172	0.20230297750309842	0.3053835052490234	0.3193688003540039	0.388291515625	0.5368513194872215	0.6788907985422564	0.0	0.4604670605972017	0.4779480912316507	0.8847320415496827
chr2	148500000	149000000	0.06764358661499023	0.056845068328738216	0.12669320288960098	0.15887880049559308	0.04862608854795757	0.05899769392332973	0.1106497284299364	0.12078899931529967	0.07852718658447265	0.19725720062255858	0.10665495579610178	0.18823490299249115	0.1041121626792533	0.0	0.25883034886344986	0.1695035057762882	0.16009435119628906
chr2	149000000	149500000	0.08324379028244018	0.07715746879345178	0.1724575214856238	0.18000284383110482	0.024884613485235917	0.03948381351919059	0.072273296875	0.20814177940338394	0.06980193920135498	0.41330080184936524	0.18008336451639823	0.07985009678509226	0.14294344821951133	0.0	0.4317774980946372	0.19140146209135336	0.17694644088745118
chr2	149500000	150000000	0.037816300913238524	0.04103540763318539	0.030942384659164702	0.04972748045704557	0.07745537069059673	0.1075565013221373	0.0	0.06660816858290544	0.0	0.0	0.025687524995045063	0.11002576002098058	0.03218711328125	0.0	0.03259429800590842	0.0750125078125	0.0
chr2	150000000	150500000	0.03608213999710084	0.03460068375849724	0.0963473301833365	0.09050227445922783	0.061486153674477025	0.08380414285972318	0.02137664751763429	0.2502195431790014	0.10470291709899902	0.06575240097045898	0.1047247340840605	0.14054722156926347	0.0010894454716049676	0.0	0.0	0.032459977437837025	0.16852040901184082
chr2	150500000	151000000	0.029018444151878358	0.030715031447947027	0.20526141287145588	0.10451078685022518	0.06815827531272488	0.08218892510379655	0.2596790648127976	0.2668147749424575	0.04362620906829834	0.18786400146484375	0.04459524744119925	0.157850712890625	0.047191251794020034	2.2088363983154298	0.14289428125	0.08839349131216298	0.15166835784912108
chr2	151000000	151500000	0.09585616632709504	0.09756828303086758	0.2211398715030446	0.22731258187014197	0.0269397158203125	0.038058211175941555	0.15298311489286956	0.1020499175205825	0.32283401546478274	0.4790532020568848	0.2192577122296952	0.21583671875	0.3966487584853504	0.0	0.032476	0.2115266480255767	0.21065048217773438
chr2	151500000	152000000	0.07138074431304932	0.059650940946817395	0.551205847461437	0.49730839347316963	0.05847429797764828	0.07095374501561544	0.5712172118391985	0.6529149810939713	0.3839107046127319	0.3381552017211914	0.5538311268528854	0.40734981509276874	0.6003076390510504	0.0	0.6597061667795011	0.41698323403563137	0.4128746768951416
chr2	152000000	152500000	0.041657639387512206	0.04119264604765177	0.1998315087890625	0.20884611317770024	0.06461274378806667	0.07803774724735121	0.05256240234375	0.23847792120551523	0.34900972747802733	0.3099756019592285	0.44119303410886773	0.12418829037598128	0.22146755235519958	1.2048203704833984	0.31446739959533476	0.25497057497004194	0.04213010406494141
chr2	152500000	153000000	0.03244804488525391	0.03420351009339094	0.16025990502492607	0.14717860949128694	0.06697545979550011	0.07807715882827576	0.0936740675751577	0.08003311487473441	0.45371268358230593	0.29118920211791993	0.05100115747569474	0.1365249276485768	0.06906053643652454	0.0	0.16799238823303894	0.1625719776987998	0.16009438934326173
chr2	153000000	153500000	0.021966440151786806	0.02402918144837022	0.25707102464134435	0.15691702684338565	0.07589517921688682	0.09283426916531481	0.33369822649058817	0.10897409588017883	0.3141087255477905	0.1596844009399414	0.18456001750005216	0.18561935750767322	0.085832328125	0.0	0.2220860534280501	0.12678362825325792	0.06740816497802735
chr2	153500000	154000000	0.04759324384784699	0.059545345205277204	0.27805996515907233	0.4036082951968947	0.04785744093684147	0.05673026654749031	0.2828539980801058	0.16841543566306658	0.33155924434661865	0.3099756004333496	0.4280704079620608	0.29030707590773575	0.3630475053315033	2.409639401245117	0.2505314061307546	0.3843285049664844	1.0448265066146851
chr2	154000000	154500000	0.05606088199863434	0.07233491213157774	0.2822162233387198	0.3156116476852753	0.05153679863417776	0.06467908899249801	0.4198650828541483	0.4141066179842422	0.04362620906829834	0.08453880081176758	0.48356203628056416	0.18968795924851428	0.4523593540434966	0.0	0.2883086580989455	0.23063311759708283	0.3791709457397461
chr2	154500000	155000000	0.03125857153224945	0.03199237952467799	0.08167133511891085	0.076861175283304	0.0809969706766229	0.10269355879643452	0.0	0.19748031885180597	0.08725241813659668	0.0	0.1811023393042487	0.016703040296927704	0.052535339491525807	0.0	0.056681890027490564	0.07288010203059465	0.19379846878051757
chr2	155000000	155500000	0.03568845195121765	0.04128057691270113	0.11228276937327665	0.09964326581381998	0.07464690764577765	0.08622506526910254	0.0	0.0955130308101319	0.29665828704833985	0.15029120025634765	0.14979801332812628	0.11086993722660642	0.011838906602224197	0.0	0.027755705675634436	0.10631640578190533	0.24435459365844728
chr2	155500000	156000000	0.02259754170818329	0.029147455501019954	0.0685696357421875	0.13887575739909266	0.06447905444175318	0.08020671047578375	0.0	0.056962908150562146	0.0	0.24422320098876954	0.1194743203125	0.06383306315862286	0.075103287109375	0.0	0.19913480805329886	0.28515084748539543	0.0926862247467041
chr2	156000000	156500000	0.040439930515098574	0.042511788854241374	0.21065965902983136	0.2578459643177392	0.06731709387929816	0.07842183486970648	0.10275604511702097	0.42174851748406517	0.13960389671325685	0.1596844009399414	0.16275494309321017	0.1229469186460383	0.3929130632851161	0.0	0.41899489030957654	0.30376302988316356	0.2696326530456543
chr2	156500000	157000000	0.0341553595161438	0.0342852382940948	0.21888827259174945	0.2582557892620433	0.056362005281950296	0.0641983070663544	0.17566442909933702	0.30003626376593484	0.07852718868255615	0.37572799758911135	0.2750536011432863	0.20429940199992974	0.21163793690781726	0.0	0.2345146091512545	0.33624037263144096	0.28648459148406985
chr2	157000000	157500000	0.0463818688911438	0.04533741578319669	0.40877605944074935	0.40704925704095435	0.04804697881437603	0.05866714586758901	0.5770687979049286	0.46384588872167143	0.07852718868255615	0.1502912006378174	0.20167957958083851	0.20121331300882891	0.13253425932399718	0.0	0.5135437600172585	0.7812391078326281	0.31176274642944335
chr2	157500000	158000000	0.037085134377861026	0.03740176049697399	0.18298792240386727	0.1519586739317092	0.05614054902568616	0.06800639712616334	0.19575875522246336	0.40614952208746463	0.08725241546630859	0.21604360122680663	0.40395832425656397	0.12008514317039932	0.03540568188931945	0.0	0.34204819809361153	0.2981074566204969	0.0
chr2	158000000	158500000	0.042058898343086244	0.04660686295223236	0.21690159212343652	0.2476068166896693	0.06238683980038292	0.07240320260647692	0.15915776902620193	0.4372594306142661	0.22685633716583253	0.10332519912719726	0.24546420228657262	0.3165473250707717	0.42739830509567117	0.0	0.18334812713551923	0.17130370920554974	0.22750254936218262
chr2	158500000	159000000	0.038565134244155884	0.0420002251136899	0.16060718581661607	0.2900427923239737	0.0538355242895829	0.0714832847757914	0.16935724659879806	0.2552383812992431	0.04362620906829834	0.06575239944458008	0.2523077988582784	0.3385470904482588	0.3828452395052988	0.0	0.23510423180288856	0.26626913845070027	0.12639030838012696
chr2	159000000	159500000	0.10138247386894227	0.10089623020094633	0.28024331505005196	0.4207148257374341	0.030299613415165953	0.042918613131557606	0.0	0.08594517572592068	0.7939970692634583	0.3475484016418457	0.3922007809957336	0.3055502096199406	0.34774730498163975	0.0	0.39040360487701053	0.7081092653488242	0.2106505142211914
chr2	159500000	160000000	0.12262351648712158	0.11715178467822075	0.590546763665631	0.46354765050560376	0.02347926094075253	0.027445737636543184	0.3488334173712006	0.7251668840740085	0.5869630254745484	0.9017469219207763	0.3898794234803015	0.49238924172478565	0.23974270022876915	0.0	0.41730965948244914	0.4885550709257041	0.8004719020843506
chr2	160000000	160500000	0.13426654917755126	0.13676906258141994	0.771499298351083	0.7990133031058874	0.02039401679591129	0.019413579480389517	0.5950013001462309	0.8707806979461757	0.6718436727523803	0.9487132049560547	0.9544952531268255	0.7348950469827575	0.8124488857354962	0.0	0.8390504275833949	0.8283760929542391	0.8088979400634766
chr2	160500000	161000000	0.02384300340080261	0.027320297292888165	0.050933693245734095	0.16108176341121047	0.07502789911932695	0.09380773389434814	0.035139977795068576	0.123942828125	0.0	0.0	0.36696346551299236	0.0743700049742574	0.06454525196780876	0.0	0.05871259364998769	0.19171115236715472	0.22750255279541015
chr2	161000000	161500000	0.02296282289619446	0.027848702641397716	0.05877397607421875	0.03974412277712233	0.08203633063145688	0.10735186136379013	0.0	0.13087731746857295	0.052351479148864746	0.02817959976196289	0.08284086985289707	0.0161072109375	0.05347418357906625	0.0	0.0	0.05446029535720304	0.05898212432861328
chr2	161500000	162000000	0.03291960772628784	0.03666993955627084	0.04282938942802409	0.05325161505937657	0.06524617242632415	0.07715340969554488	0.0	0.11085356439226275	0.0	0.06575240097045898	0.0	0.138522072265625	0.0	0.0	0.0	0.0	0.16852040939331056
chr2	162000000	162500000	0.03029421602668762	0.037977868981152775	0.06812338183531311	0.04152634261427447	0.054728154592815194	0.06572750095229551	0.0	0.11551614938916431	0.10470290966033935	0.17847080078125	0.0	0.032942956689625665	0.0	1.0040184051513672	0.014156615132118824	0.0500083359375	0.11796428833007812
chr2	162500000	163000000	0.016806670535087585	0.024576164562821388	0.2044675431897878	0.07923762460700656	0.05456933007732191	0.06251231654679631	0.0	0.1553881639407755	0.09597764663696289	0.432087043762207	0.143369109375	0.08302900229474934	0.0	0.0	0.018319384867881178	0.06824584848243709	0.24435443344116212
chr2	163000000	163500000	0.02503111776866913	0.0327372781612575	0.1254652657433239	0.10246470603776342	0.0704344283664101	0.09164023252032176	0.03574456336233625	0.3190583809368361	0.26175728702545165	0.06575240097045898	0.0506362469840086	0.11443134907795938	0.1866532036774065	0.0	0.11492754671921158	0.0644929831556134	0.3707448257446289
chr2	163500000	164000000	0.0645388432914734	0.061654560040295125	0.3215670429458033	0.4372551253743567	0.062073686598125254	0.07175302420434608	0.2179605782017564	0.4979090461833835	0.34028446464538575	0.05635919952392578	0.590168564752866	0.33012782865641566	0.4517247103850935	0.0	0.5800584259370384	0.17600048049917616	0.5645433700561523
chr2	164000000	164500000	0.07598241501922609	0.07282649442964792	0.4058200826579921	0.26230447432809	0.03766960874376799	0.03932396133013806	0.4737609012022445	0.8669233856176964	0.0	0.2630096008300781	0.5892955465046837	0.23934801705141492	0.21720541221829498	0.0	0.19559559555470932	0.21045297942255842	0.11796427841186523
chr2	164500000	165000000	0.04689303366394043	0.04884291064348817	0.3869083381934593	0.21423967226761476	0.05862877471441971	0.07001923200786545	0.6929966256966741	0.3472146383067015	0.23558155689239502	0.16907760009765624	0.1864473833154912	0.23902931616030557	0.23877885340670502	0.0	0.4516115681212046	0.13460151700002806	0.1011122444152832
chr2	165000000	165500000	0.08454686133041381	0.0913740403163135	0.3976115323030516	0.4552161679221388	0.03244207647223222	0.0444582687703328	0.2681044370057387	0.7255644156338525	0.5235145694732666	0.2630096000671387	0.16468120693149932	0.5909666230616192	0.5392800193201014	0.0	0.32694939619876295	0.6604481084762583	0.49713523025512696
chr2	165500000	166000000	0.08762515313034058	0.07198306099295616	0.6156302620821511	0.5968462510295768	0.052020854741949785	0.05921318220106377	0.6373191875	0.3906543014120043	0.8376233741760254	0.3945142837524414	0.3423074069802011	0.6891833509335222	0.5550820431798986	0.0	0.48726233465657315	0.7694388349170536	0.14324233093261718
chr2	166000000	166500000	0.057340633213806155	0.06255976276528835	0.5243704989659926	0.47658454341778694	0.05232621872911955	0.05395658394907756	0.8965745071197243	0.6287037455736544	0.34900973205566405	0.26300972213745116	0.6154492630940707	0.2377380869165721	0.6015761730749787	0.0	1.0505041022433532	0.2692629333409789	0.4465788066864014
chr2	166500000	167000000	0.024268435164642336	0.03121644111189246	0.29454696197150737	0.1977964057116479	0.056817859582198295	0.06369276679413577	0.5133339861045171	0.19355097983799574	0.2181311065673828	0.12211160049438477	0.2196415660101811	0.12535789531849176	0.23652387378924095	0.0	0.0643379179975997	0.21415090650277113	0.47185671215057373
chr2	167000000	167500000	0.04291764415512085	0.04371277122664451	0.309541336542232	0.21804641201651415	0.07079667476132043	0.08535963077480822	0.22609630365075867	0.5629888605258498	0.2617573356628418	0.0	0.21030941113012316	0.24613729454244923	0.20798108594828046	0.0	0.28814980333348716	0.18129392036305422	0.1011122817993164
chr2	167500000	168000000	0.11040166921844481	0.09570767616406083	0.7485433828259247	0.7346891248335217	0.05661460479656019	0.05284147839801283	0.3416444461722247	0.7567099519298867	1.5967193604469299	0.5166260410308838	0.4682060942080056	0.5187518839581493	0.2555141320504318	0.0	0.9422242244430085	1.3248662142785257	0.7330637197494507
chr2	168000000	168500000	0.06434742184009552	0.06319061696460843	0.28862567404323103	0.42115695339282494	0.044009102106596296	0.05078552719902131	0.16527289258482414	0.3602056954093263	0.5496902931213379	0.03757280006408691	0.6734838890537637	0.4816268147911417	0.3345830866995682	0.0	0.4182456527059741	0.4888448259881478	0.21065052337646484
chr2	168500000	169000000	0.011548234413719178	0.021666916597336532	0.13635292983079994	0.10878854092687788	0.06008533472763865	0.07182512992688835	0.10412055577420112	0.14355869564724238	0.13960389881134033	0.10332520065307617	0.215021816049625	0.15009412741340813	0.0939643674408412	0.0	0.03596718208907763	0.030332564760897244	0.1685204231262207
chr2	169000000	169500000	0.13035516397628785	0.11478386317932605	0.4162474015476393	0.6464948070993697	0.018272347907417698	0.01772310792134756	0.5176013558590419	0.6498014734197946	0.23558159637451173	0.3099756019592285	0.6335428373340096	0.705080645847633	0.6252764283769287	3.6144604797363282	0.33413964167032095	0.677959673635036	0.7077857439041138
chr2	169500000	170000000	0.11111809448623657	0.10359726213741302	0.35427226520914923	0.5214202112252913	0.03346820223497089	0.031571836992723395	0.39319318883343435	0.5366295555285057	0.2704825297355652	0.05635919952392578	0.628085812612138	0.4329882624744645	0.5965184604107436	0.0	0.386827110282804	0.551412043161839	0.4297270416259766
chr2	170000000	170500000	0.02142200502166748	0.026291827770709993	0.13244689306952828	0.11381900789153933	0.06699960052128842	0.08029105388907927	0.1404794406179829	0.12894102251903328	0.27048252153396607	0.0	0.2668545815119597	0.22096234754645339	0.042005145131611035	0.0	0.11734095883595928	0.062510390625	0.2706959153175354
chr2	170500000	171000000	0.08374035006484985	0.07855300078988076	0.16981917192869844	0.4070727768992571	0.03661873357351203	0.04648690171758813	0.1576612295332908	0.12870350659525495	0.2704825273513794	0.04696599960327148	0.4599301992431987	0.3736390919436888	0.4276956076255889	0.0	0.30092274779716477	0.2374921963306059	0.5561171005249024
chr2	171000000	171500000	0.13666895553588868	0.1393200318030119	0.33350629956585426	0.5846523336935887	0.021501171581067537	0.02281772721246926	0.31537440625	0.2884185580293909	0.6456679588317871	0.18786400146484375	0.6226800902997996	0.4349430174313112	0.9630913645518593	0.0	0.6710966122599705	0.3939666774453266	0.7162111137390137
chr2	171500000	172000000	0.09410586448326111	0.0836566525117755	0.24329756047600554	0.319711311595437	0.0385902619805587	0.04696418749797775	0.20065522008021727	0.4628494706090652	0.15705439052581788	0.08453880081176758	0.107526890625	0.286708453125	0.41651536864992744	0.0	0.4759816342319054	0.3687078410678175	0.2864844867706299
chr2	172000000	172500000	0.021578611336135867	0.02549525125268102	0.08971299179225443	0.13356304499308266	0.05867647731660541	0.07436526406933888	0.1575226404704653	0.059560095835915365	0.09597766933441162	0.0	0.03584229296875	0.2673795849609375	0.06437424609375	0.0	0.09542278202124878	0.19586599609375	0.0
chr2	172500000	173000000	0.1160031202545166	0.11271976654139161	0.780125943437113	0.7335737459562919	0.034280969640631424	0.043503156038169406	0.552954791348274	1.2402909048059048	0.855073734664917	0.21604360122680663	1.0523120748612618	0.4844648508384697	0.9016026499928625	0.0	0.8884453082469125	0.6199005699754718	0.55611734790802
chr2	173000000	173500000	0.12798474205932617	0.10505163481545449	0.51117733860931	0.718044765622659	0.029460011419998974	0.03138702906063953	0.27681240496932624	1.0957252466359773	0.6456679621696472	0.08453879928588867	0.5548586144049122	0.6629992570949792	1.0814363323360772	5.6224949829101565	0.7775046560038159	0.6347121548129494	0.404449006652832
chr2	173500000	174000000	0.051607847761535645	0.05719218290483952	0.11422310854017644	0.3249600462176242	0.04363224996064839	0.04925600080159199	0.02756046266296732	0.1953065378895184	0.3577349815368652	0.0	0.5201015794654406	0.1550775863395909	0.34880714669292145	0.0	0.42985243712559495	0.3240777889805834	0.5982471885681152
chr2	174000000	174500000	0.09030658285827636	0.09026468798792363	0.3880672955731248	0.3982088154846295	0.029207411078603644	0.03268443697233085	0.17475821863796895	0.613368415611721	0.567140775680542	0.22543680114746092	0.48678473851237164	0.3347555711769131	0.37283594549390936	0.0	0.25746367988367796	0.41307812676939787	0.5561173664093018
chr2	174500000	175000000	0.12171777105865478	0.10461805542969704	0.6694430367697012	0.4655862730071987	0.026223763726083857	0.04081421691310837	0.6466607291183216	0.5213251820334631	1.0121282291412355	0.39451437950134277	0.23543859108769974	0.41706872153906943	0.4886931346732475	0.0	0.467654109375	0.6461705899303475	0.4887091972351074
chr2	175000000	175500000	0.022888292814254762	0.030698739368885754	0.019591326171875	0.015728723528565625	0.043596893776881064	0.05378998201544888	0.032720040524959304	0.0	0.08725242900848389	0.0	0.005940317683938966	0.01057899543285278	0.01460795487348181	0.0	0.0	0.0500083359375	0.0
chr2	175500000	176000000	0.013610555825424196	0.015489075254186987	0.0	0.0	0.02119438813737819	0.034225372799195436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr2	176000000	176500000	0.009015954054450988	0.013184738105028867	0.0	0.0	0.022926074378866897	0.03195134750892455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr2	176500000	177000000	0.013951446288871764	0.01849125703917444	0.047019181640625	0.0042305810546875	0.033684090675354	0.04895438757597682	0.0	0.0	0.1657796085357666	0.04696599960327148	0.0	0.0	0.0	0.0	0.0	0.020836794921875	0.0
chr2	177000000	177500000	0.03524718737869263	0.04111319467231631	0.0	0.012350475772967395	0.07242106271442614	0.09471001733766121	0.0	0.0	0.0	0.0	0.0	0.028277392814501437	0.0	0.0	0.0	0.0458409765625	0.0
chr2	177500000	178000000	0.03386573769683838	0.0423136281864047	0.02742785546875	0.02383543337356903	0.047505400004336715	0.06825388103944709	0.065703	0.0	0.03490098857879639	0.0	0.0	0.04903722437299857	0.0	0.0	0.0	0.0	0.0
chr2	178000000	178500000	0.03566727775268555	0.039630171792805195	0.14860723862591912	0.11187806025533142	0.051892232209456594	0.06738596165096329	0.19339648978821897	0.134264508299398	0.06980191650390626	0.09393200073242187	0.13969854915035881	0.09915769585144456	0.16330085434683692	0.0	0.15181040343426883	0.20028548441244756	0.0337040864944458
chr2	178500000	179000000	0.137420609085083	0.11133630736470222	0.6202183897758152	0.654785580460791	0.031147236327321904	0.03324092504048635	0.6016098031805311	0.5115559765182366	1.1168311336517334	0.30997560348510744	0.6544645530954007	0.6639700221393904	0.5311480877434157	0.0	0.8011338359695553	0.5956804296500524	0.35389287185668944
chr2	179000000	179500000	0.07879537152767181	0.06783460683363676	0.29498334620764066	0.4085840380835966	0.03540017287525378	0.05085945106543116	0.13545196571963594	0.23161056472977157	0.4100863707542419	0.5354124416351318	0.3634065628227228	0.4983811495357799	0.28064918238893877	0.0	0.6515447810192023	0.35314951264791794	0.39602295112609864
chr2	179500000	180000000	0.02016903606147766	0.023736751356840134	0.127343591796875	0.07549653273839892	0.047465170351530375	0.061006618871665856	0.14050064365536405	0.25594063432299047	0.04362620582580566	0.0	0.08179746014177636	0.0141825484890103	0.04952532864580855	1.6064274017333984	0.24664149520197357	0.11939525281558942	0.0
chr2	180000000	180500000	0.04215597881221771	0.04612214595398307	0.26525815867376695	0.31355113693368974	0.05461625192341051	0.0643402330596648	0.26592903269444346	0.12968972234087286	0.6543932291030884	0.0	0.36388613422302685	0.3258991705033265	0.20833105714489109	0.0	0.22862178973822417	0.38593158219274265	0.31176275787353513
chr2	180500000	181000000	0.054675487681579586	0.05123306338176131	0.2941703213831909	0.2578005577586734	0.05295604701072292	0.06608611330013964	0.2963321838408238	0.3119069639640138	0.4188116422653198	0.15968440017700194	0.22825496223377	0.17599410067369636	0.2777037795128563	0.0	0.529141556717237	0.3013009188206823	0.13481633911132812
chr2	181000000	181500000	0.0373763302734375	0.0348494499488771	0.2438158978727297	0.20708888823626367	0.06556491653522692	0.0863671116694255	0.02249555690223263	0.1606237804753895	0.33155926570892336	0.6105580024719238	0.07410687012981933	0.2003812883932896	0.12015597193600264	1.8072301452636719	0.29445841916953885	0.26962754602306765	0.2106504928588867
chr2	181500000	182000000	0.030253367922973635	0.02855595307126641	0.0920792421875	0.06829564620918321	0.0808571599353991	0.09947669343281942	0.0	0.1488305313606586	0.1832300983428955	0.0	0.0430792822294799	0.05031836995413952	0.017510760388848082	0.8032128997802734	0.03897119921875	0.1803375814414507	0.09268622436523437
chr2	182000000	182113224	0.01123245776706152	0.014271692976346078	0.13842531549318227	0.23000370475612955	0.02686463450081456	0.05911379796282067	0.0	0.2575692423475022	0.0	0.33184484164301925	0.6199320074543805	0.5263606064131612	0.18951885419574835	0.0	0.0	0.07361262428173453	0.14883808421556297
chrUn_GL456370	0	26764	0.0	0.0	0.0	0.0	0.19409851407170955	0.20486270492341624	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr4_JH584294_random	0	191905	0.0	0.0	0.0	0.0	0.007123366356616576	0.006493439883966635	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr1_GL456213_random	0	39340	0.0	0.0	0.0	0.0	0.03925239124695662	0.046457750080925106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr5	0	500000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
